Time,Signal1,Signal2,Replicate,Expression
3,0.01,0.5,1,540.35008170943
3,0.01,0.5,2,550.304421819569
3,0.01,0.5,3,521.16309527599
3,0.01,0.5,4,546.658393889317
3,0.01,0.5,5,529.976020272773
3,0.01,1,1,550.416519914637
3,0.01,1,2,558.488904931165
3,0.01,1,3,585.246105404488
3,0.01,1,4,582.714711854397
3,0.01,1,5,569.74253471607
3,0.01,2,1,603.377293086027
3,0.01,2,2,587.819361918565
3,0.01,2,3,572.648478092993
3,0.01,2,4,580.9182875869
3,0.01,2,5,579.364215191149
3,0.01,5,1,589.608996464603
3,0.01,5,2,606.541628178592
3,0.01,5,3,593.085086988846
3,0.01,5,4,570.834925906278
3,0.01,5,5,613.375364906404
3,0.02,0,1,392.493264003839
3,0.02,0,2,399.967319161266
3,0.02,0,3,391.248282924773
3,0.02,0,4,389.902120403231
3,0.02,0,5,401.584411472083
3,0.02,0.01,1,417.922437240639
3,0.02,0.01,2,425.478326230003
3,0.02,0.01,3,435.973663504068
3,0.02,0.01,4,417.804534141874
3,0.02,0.01,5,434.987581585571
3,0.02,0.02,1,452.09281744399
3,0.02,0.02,2,445.134981739485
3,0.02,0.02,3,444.030183743753
3,0.02,0.02,4,437.856726192247
3,0.02,0.02,5,442.266514800598
3,0.02,0.05,1,491.017760264376
3,0.02,0.05,2,489.340783581161
3,0.02,0.05,3,475.34436427231
3,0.02,0.05,4,489.649951421357
3,0.02,0.05,5,481.256734296875
3,0.02,0.1,1,520.135525221678
3,0.02,0.1,2,519.774289130263
3,0.02,0.1,3,523.088440074931
3,0.02,0.1,4,539.157218341435
3,0.02,0.1,5,517.758426832259
3,0.02,0.2,1,583.004830918815
3,0.02,0.2,2,593.43400733164
3,0.02,0.2,3,567.665104461065
3,0.02,0.2,4,586.782721864828
3,0.02,0.2,5,619.157760427642
3,0.02,0.5,1,678.918958518237
3,0.02,0.5,2,683.498610330724
3,0.02,0.5,3,695.54039880954
3,0.02,0.5,4,636.447290249458
3,0.02,0.5,5,660.947323597662
3,0.02,1,1,693.11066310673
3,0.02,1,2,746.636401386547
3,0.02,1,3,711.371747960587
3,0.02,1,4,721.863905848431
3,0.02,1,5,719.067844777911
3,0.02,2,1,743.612665383349
3,0.02,2,2,751.398969682876
3,0.02,2,3,766.217053880428
3,0.02,2,4,749.385015208594
3,0.02,2,5,749.700088062014
3,0.02,5,1,752.122002920679
3,0.02,5,2,787.587079404035
3,0.02,5,3,814.608436838134
3,0.02,5,4,762.582088734042
3,0.02,5,5,782.806889298185
3,0.05,0,1,428.545964240594
3,0.05,0,2,422.308939318945
3,0.05,0,3,414.576086523417
3,0.05,0,4,423.189916778769
3,0.05,0,5,395.063935302013
3,0.05,0.01,1,477.327096310438
3,0.05,0.01,2,492.982042654319
3,0.05,0.01,3,467.912425588221
3,0.05,0.01,4,465.147019459638
3,0.05,0.01,5,468.137690880627
3,0.05,0.02,1,502.928322008862
3,0.05,0.02,2,514.63305173841
3,0.05,0.02,3,507.315260078594
3,0.05,0.02,4,515.339401549394
3,0.05,0.02,5,507.23799050761
3,0.05,0.05,1,609.973386997607
3,0.05,0.05,2,596.368301874505
3,0.05,0.05,3,606.781453941158
3,0.05,0.05,4,608.320115968471
3,0.05,0.05,5,586.402363089694
3,0.05,0.1,1,726.021095064974
3,0.05,0.1,2,719.250051826188
3,0.05,0.1,3,732.029210980379
3,0.05,0.1,4,730.195120303066
3,0.05,0.1,5,741.557905240008
3,0.05,0.2,1,869.013221159322
3,0.05,0.2,2,879.384770659374
3,0.05,0.2,3,848.665291996469
3,0.05,0.2,4,881.329390552408
3,0.05,0.2,5,886.931092577429
3,0.05,0.5,1,1036.08505637274
3,0.05,0.5,2,1042.172941658
3,0.05,0.5,3,1088.19277889943
3,0.05,0.5,4,1054.9352873002
3,0.05,0.5,5,999.877040128904
3,0.05,1,1,1212.97840048841
3,0.05,1,2,1142.69766444973
3,0.05,1,3,1200.27246764092
3,0.05,1,4,1149.86772499165
3,0.05,1,5,1170.19624084264
3,0.05,2,1,1270.72116959912
3,0.05,2,2,1225.71471538891
3,0.05,2,3,1169.56234584003
3,0.05,2,4,1226.13561898004
3,0.05,2,5,1230.20405608034
3,0.05,5,1,1281.99764042253
3,0.05,5,2,1282.12873661046
3,0.05,5,3,1282.37320563796
3,0.05,5,4,1271.90127337824
3,0.05,5,5,1258.84427001232
3,0.1,0,1,433.18964218391
3,0.1,0,2,459.487872013543
3,0.1,0,3,439.515753346198
3,0.1,0,4,435.130467126658
3,0.1,0,5,454.388787800043
3,0.1,0.01,1,539.066312941851
3,0.1,0.01,2,556.533531260203
3,0.1,0.01,3,558.920362806105
3,0.1,0.01,4,522.060031542368
3,0.1,0.01,5,553.006616695706
3,0.1,0.02,1,627.05038347107
3,0.1,0.02,2,619.328165881058
3,0.1,0.02,3,618.618336468227
3,0.1,0.02,4,615.842713680596
3,0.1,0.02,5,614.325412242037
3,0.1,0.05,1,792.096216575361
3,0.1,0.05,2,775.198486235726
3,0.1,0.05,3,793.83743480624
3,0.1,0.05,4,757.036251023749
3,0.1,0.05,5,792.205335022979
3,0.1,0.1,1,974.63652617945
3,0.1,0.1,2,1006.82829799174
3,0.1,0.1,3,951.586195289035
3,0.1,0.1,4,967.072541106417
3,0.1,0.1,5,955.802537472073
3,0.1,0.2,1,1236.60895574815
3,0.1,0.2,2,1249.62385844124
3,0.1,0.2,3,1195.92954355235
3,0.1,0.2,4,1203.47598530906
3,0.1,0.2,5,1285.11740500268
3,0.1,0.5,1,1600.96679663195
3,0.1,0.5,2,1590.93575170519
3,0.1,0.5,3,1523.95626715792
3,0.1,0.5,4,1542.93703873104
3,0.1,0.5,5,1597.27757573313
3,0.1,1,1,1764.00255757235
3,0.1,1,2,1813.48936995241
3,0.1,1,3,1838.62137429727
3,0.1,1,4,1684.31240454123
3,0.1,1,5,1812.48738076209
3,0.1,2,1,1888.45422052854
3,0.1,2,2,1870.86985662063
3,0.1,2,3,1942.34945765135
3,0.1,2,4,1853.4140033159
3,0.1,2,5,1899.0513169815
3,0.1,5,1,2019.03158066976
3,0.1,5,2,2052.53971264498
3,0.1,5,3,2018.18424547556
3,0.1,5,4,1957.98776725131
3,0.1,5,5,2063.03476842114
3,0.2,0,1,519.755079646901
3,0.2,0,2,519.308557452061
3,0.2,0,3,520.702854365107
3,0.2,0,4,501.680166079908
3,0.2,0,5,520.475804885243
3,0.2,0.01,1,685.680374867499
3,0.2,0.01,2,675.151113513799
3,0.2,0.01,3,655.883249645569
3,0.2,0.01,4,652.578107628255
3,0.2,0.01,5,633.912905215466
3,0.2,0.02,1,780.803431719636
3,0.2,0.02,2,758.628023671101
3,0.2,0.02,3,754.020916840629
3,0.2,0.02,4,778.75742030957
3,0.2,0.02,5,773.556198183056
3,0.2,0.05,1,1042.74472776909
3,0.2,0.05,2,1059.18024192874
3,0.2,0.05,3,1056.68543683602
3,0.2,0.05,4,1022.32899710845
3,0.2,0.05,5,1015.02738085088
3,0.2,0.1,1,1377.99539900722
3,0.2,0.1,2,1421.47200563573
3,0.2,0.1,3,1393.27338483319
3,0.2,0.1,4,1356.81367105993
3,0.2,0.1,5,1374.84671444937
3,0.2,0.2,1,1733.21550968221
3,0.2,0.2,2,1802.32334827521
3,0.2,0.2,3,1764.01169996827
3,0.2,0.2,4,1806.87906707852
3,0.2,0.2,5,1783.8148418363
3,0.2,0.5,1,2383.61502469853
3,0.2,0.5,2,2325.23353961359
3,0.2,0.5,3,2383.6267664067
3,0.2,0.5,4,2390.56128116599
3,0.2,0.5,5,2386.52700477996
3,0.2,1,1,2668.69467928905
3,0.2,1,2,2686.34796125512
3,0.2,1,3,2766.6444460444
3,0.2,1,4,2737.65997137569
3,0.2,1,5,2653.05955919621
3,0.2,2,1,2905.66855974294
3,0.2,2,2,2954.74964364062
3,0.2,2,3,2940.01646519705
3,0.2,2,4,3072.87662384371
3,0.2,2,5,2859.33855259884
3,0.2,5,1,3151.87524728997
3,0.2,5,2,3035.18188631497
3,0.2,5,3,3156.42984948821
3,0.2,5,4,3170.08268424002
3,0.2,5,5,3079.96453392043
3,0.5,0,1,691.503743267512
3,0.5,0,2,697.611360314651
3,0.5,0,3,719.01846593877
3,0.5,0,4,678.771161119621
3,0.5,0,5,704.368021740642
3,0.5,0.01,1,906.745473257198
3,0.5,0.01,2,923.928348674207
3,0.5,0.01,3,908.894115815847
3,0.5,0.01,4,905.501623231234
3,0.5,0.01,5,884.961530127275
3,0.5,0.02,1,1131.8971222136
3,0.5,0.02,2,1075.47768834968
3,0.5,0.02,3,1119.16497557117
3,0.5,0.02,4,1090.41525808001
3,0.5,0.02,5,1111.65425600295
3,0.5,0.05,1,1575.90979524459
3,0.5,0.05,2,1523.57571179788
3,0.5,0.05,3,1557.3864832929
3,0.5,0.05,4,1525.32547453325
3,0.5,0.05,5,1538.97476302837
3,0.5,0.1,1,2143.49847711203
3,0.5,0.1,2,2106.18341040618
3,0.5,0.1,3,2090.88341997823
3,0.5,0.1,4,2052.58631138439
3,0.5,0.1,5,2122.40419621423
3,0.5,0.2,1,2951.42502421636
3,0.5,0.2,2,2946.38052225044
3,0.5,0.2,3,2856.68757955283
3,0.5,0.2,4,2895.40998387738
3,0.5,0.2,5,2857.12422331724
3,0.5,0.5,1,3788.43460498028
3,0.5,0.5,2,3859.90904411457
3,0.5,0.5,3,3818.74237911478
3,0.5,0.5,4,3892.75777380253
3,0.5,0.5,5,3904.46050140173
3,0.5,1,1,4367.86819788879
3,0.5,1,2,4334.66388395054
3,0.5,1,3,4288.06073144588
3,0.5,1,4,4429.33044404861
3,0.5,1,5,4419.10690911153
3,0.5,2,1,4794.39777636067
3,0.5,2,2,4903.15543491997
3,0.5,2,3,4839.3891234639
3,0.5,2,4,4693.28851681415
3,0.5,2,5,4798.75252376127
3,0.5,5,1,5060.64684652746
3,0.5,5,2,5078.88241118943
3,0.5,5,3,4996.25900508282
3,0.5,5,4,5084.95629528157
3,0.5,5,5,5014.20212886686
3,1,0,1,913.663123919221
3,1,0,2,942.524793805979
3,1,0,3,899.604751349276
3,1,0,4,898.156614023485
3,1,0,5,929.611505699696
3,1,0.01,1,1199.37718805739
3,1,0.01,2,1212.81041311227
3,1,0.01,3,1208.70499045251
3,1,0.01,4,1253.03040591683
3,1,0.01,5,1171.16025326043
3,1,0.02,1,1405.41080730799
3,1,0.02,2,1493.97978813005
3,1,0.02,3,1424.89059548316
3,1,0.02,4,1425.87942189725
3,1,0.02,5,1443.67766621357
3,1,0.05,1,2061.09462472699
3,1,0.05,2,2008.38457652175
3,1,0.05,3,2041.41040515999
3,1,0.05,4,1972.63351820941
3,1,0.05,5,2050.99998389215
3,1,0.1,1,2751.93897390881
3,1,0.1,2,2781.60295898481
3,1,0.1,3,2774.10725072248
3,1,0.1,4,2829.59385324639
3,1,0.1,5,2870.25428828835
3,1,0.2,1,3836.32474506596
3,1,0.2,2,3682.59410425579
3,1,0.2,3,3799.58067439135
3,1,0.2,4,3691.86642249426
3,1,0.2,5,3738.64082788969
3,1,0.5,1,4819.11998475397
3,1,0.5,2,4964.39091157702
3,1,0.5,3,4940.89225002469
3,1,0.5,4,5029.16980831411
3,1,0.5,5,4953.844573189
3,1,1,1,5757.32474029434
3,1,1,2,5825.47693381156
3,1,1,3,5811.65826330323
3,1,1,4,5726.17850443113
3,1,1,5,5760.41023187554
3,1,2,1,6067.37732803299
3,1,2,2,6068.65510088016
3,1,2,3,5977.8887434777
3,1,2,4,6208.78654239775
3,1,2,5,6161.63708636015
3,1,5,1,6430.66744841425
3,1,5,2,6496.52511955859
3,1,5,3,6392.10404254528
3,1,5,4,6305.2630428017
3,1,5,5,6586.85322567118
3,2,0,1,1232.00350683469
3,2,0,2,1219.05501951387
3,2,0,3,1243.57106360861
3,2,0,4,1177.17091252834
3,2,0,5,1234.48932671051
3,2,0.01,1,1554.03335867786
3,2,0.01,2,1549.17331440962
3,2,0.01,3,1571.71726906945
3,2,0.01,4,1607.37553281906
3,2,0.01,5,1577.17933992919
3,2,0.02,1,1873.20740411932
3,2,0.02,2,1781.95330265333
3,2,0.02,3,1844.06100695473
3,2,0.02,4,1832.34036408535
3,2,0.02,5,1823.4211440091
3,2,0.05,1,2516.30625733684
3,2,0.05,2,2556.88406239399
3,2,0.05,3,2565.21786551997
3,2,0.05,4,2556.99464463292
3,2,0.05,5,2564.5140187931
3,2,0.1,1,3421.52099896739
3,2,0.1,2,3375.68419140326
3,2,0.1,3,3380.49686874206
3,2,0.1,4,3399.87491806403
3,2,0.1,5,3333.71735957933
3,2,0.2,1,4494.61357335447
3,2,0.2,2,4540.75047196124
3,2,0.2,3,4527.8459954108
3,2,0.2,4,4488.13594768601
3,2,0.2,5,4524.06485185704
3,2,0.5,1,5931.00083621641
3,2,0.5,2,5932.47970771276
3,2,0.5,3,5985.8711437431
3,2,0.5,4,6007.74723691376
3,2,0.5,5,5958.39244480337
3,2,1,1,6831.52898247332
3,2,1,2,6794.29947305143
3,2,1,3,6645.45617677343
3,2,1,4,7092.52787021349
3,2,1,5,6782.40819967306
3,2,2,1,7432.38660122466
3,2,2,2,7417.02095289679
3,2,2,3,7455.14486090178
3,2,2,4,7403.74566500196
3,2,2,5,7439.69033110064
3,2,5,1,7810.28733278011
3,2,5,2,7730.97903705098
3,2,5,3,7527.00349233193
3,2,5,4,7587.00000264911
3,2,5,5,7713.42041477953
3,5,0,1,1702.58482090783
3,5,0,2,1678.1796156777
3,5,0,3,1665.40934361619
3,5,0,4,1654.2127757694
3,5,0,5,1667.54906155877
3,5,0.01,1,2021.91654667524
3,5,0.01,2,2040.88192903926
3,5,0.01,3,1931.347955567
3,5,0.01,4,1989.7658900134
3,5,0.01,5,2030.04803855893
3,5,0.02,1,2301.18161848378
3,5,0.02,2,2333.42690997474
3,5,0.02,3,2380.05597502328
3,5,0.02,4,2282.7956425116
3,5,0.02,5,2378.74971025753
3,5,0.05,1,3138.96049580306
3,5,0.05,2,3088.62207420044
3,5,0.05,3,3090.59539422662
3,5,0.05,4,2969.82711945171
3,5,0.05,5,3153.36338148618
3,5,0.1,1,4197.51185011497
3,5,0.1,2,4145.58057983804
3,5,0.1,3,3986.25068529235
3,5,0.1,4,4036.67852022456
3,5,0.1,5,3997.77905479484
3,5,0.2,1,5161.00090921443
3,5,0.2,2,5248.48762303867
3,5,0.2,3,5439.60207266846
3,5,0.2,4,5341.59581866399
3,5,0.2,5,5275.898741798
3,5,0.5,1,7122.8404412238
3,5,0.5,2,6871.48423078166
3,5,0.5,3,7095.92155891371
3,5,0.5,4,6860.36063716794
3,5,0.5,5,6996.72766467015
3,5,1,1,8019.26278667277
3,5,1,2,7790.37039461669
3,5,1,3,8077.95433958057
3,5,1,4,8098.80145863323
3,5,1,5,8005.52940930756
3,5,2,1,8422.49649782219
3,5,2,2,8555.46851834646
3,5,2,3,8745.94095213918
3,5,2,4,8502.9379576535
3,5,2,5,8260.33044067341
3,5,5,1,8911.47943571928
3,5,5,2,8754.9413475962
3,5,5,3,9059.57141902433
3,5,5,4,8935.01797872718
3,5,5,5,8652.42829285648
4,0,0,1,1432.65213697748
4,0,0,2,1477.66935444883
4,0,0,3,1460.81649107381
4,0,0,4,1454.7963404228
4,0,0,5,1393.09048035829
4,0,0.01,1,1524.71886962894
4,0,0.01,2,1576.5306119175
4,0,0.01,3,1559.69357574013
4,0,0.01,4,1539.71039046302
4,0,0.01,5,1561.96599327133
4,0,0.02,1,1555.92896636689
4,0,0.02,2,1510.87909435142
4,0,0.02,3,1530.49143865055
4,0,0.02,4,1477.08330398351
4,0,0.02,5,1592.34076268806
4,0,0.05,1,1504.74474067291
4,0,0.05,2,1522.6923343514
4,0,0.05,3,1557.91119343098
4,0,0.05,4,1519.00294270502
4,0,0.05,5,1545.26016254753
4,0,0.1,1,1521.00757581816
4,0,0.1,2,1547.86948349716
4,0,0.1,3,1541.67495012184
4,0,0.1,4,1581.23869831604
4,0,0.1,5,1516.38838593736
4,0,0.2,1,1579.75062763952
4,0,0.2,2,1537.59881058681
4,0,0.2,3,1580.71846202237
4,0,0.2,4,1534.51108510844
4,0,0.2,5,1595.08391667574
4,0,0.5,1,1541.92535726719
4,0,0.5,2,1547.57886903384
4,0,0.5,3,1498.3253555493
4,0,0.5,4,1548.38322788018
4,0,0.5,5,1515.72783090213
4,0,1,1,1564.69615828782
4,0,1,2,1545.87674139935
4,0,1,3,1527.29523174977
4,0,1,4,1592.60905668373
4,0,1,5,1535.32387740005
4,0,2,1,1519.37867437116
4,0,2,2,1539.83149058131
4,0,2,3,1550.14909824147
4,0,2,4,1520.54826262781
4,0,2,5,1510.61114875987
4,0,5,1,1499.79530361515
4,0,5,2,1540.01479548975
4,0,5,3,1517.37294949553
4,0,5,4,1533.2867653367
4,0,5,5,1552.50490238015
4,0.01,0,1,1499.76378639323
4,0.01,0,2,1503.7707082916
4,0.01,0,3,1466.67116016663
4,0.01,0,4,1487.29698579702
4,0.01,0,5,1414.92278888948
4,0.01,0.01,1,1621.76787241187
4,0.01,0.01,2,1614.55668449311
4,0.01,0.01,3,1594.64885626635
4,0.01,0.01,4,1631.92586120202
4,0.01,0.01,5,1575.62303670829
4,0.01,0.02,1,1652.73370601571
4,0.01,0.02,2,1623.25766366302
4,0.01,0.02,3,1576.31127930648
4,0.01,0.02,4,1659.4246915745
4,0.01,0.02,5,1639.08005849704
4,0.01,0.05,1,1669.47373679462
4,0.01,0.05,2,1705.4799611964
4,0.01,0.05,3,1712.02577890708
4,0.01,0.05,4,1707.42348460012
4,0.01,0.05,5,1741.04894856566
4,0.01,0.1,1,1788.93401604191
4,0.01,0.1,2,1849.27237269536
4,0.01,0.1,3,1840.97134425288
4,0.01,0.1,4,1775.89103434478
4,0.01,0.1,5,1808.90245574701
4,0.01,0.2,1,1927.62447926733
4,0.01,0.2,2,1897.9026462811
4,0.01,0.2,3,1925.04424187893
4,0.01,0.2,4,1920.78217151071
4,0.01,0.2,5,1875.75228040417
4,0.01,0.5,1,2186.19920529927
4,0.01,0.5,2,2104.41777713058
4,0.01,0.5,3,2091.52565669819
4,0.01,0.5,4,2131.1846302337
4,0.01,0.5,5,2008.81431879997
4,0.01,1,1,2261.81815075212
4,0.01,1,2,2045.6313650386
4,0.01,1,3,2144.75973245413
4,0.01,1,4,2180.55568925631
4,0.01,1,5,2099.11653321974
4,0.01,2,1,2206.23190251051
4,0.01,2,2,2300.51538892466
4,0.01,2,3,2244.00817926199
4,0.01,2,4,2259.86989327883
4,0.01,2,5,2244.27748788366
4,0.01,5,1,2314.55682437515
4,0.01,5,2,2270.3648114326
4,0.01,5,3,2216.65599256015
4,0.01,5,4,2315.03339821719
4,0.01,5,5,2245.46968975697
4,0.02,0,1,1472.27344104646
4,0.02,0,2,1450.08684697238
4,0.02,0,3,1490.68434795012
4,0.02,0,4,1557.14758586368
4,0.02,0,5,1500.50486673992
4,0.02,0.01,1,1628.22989016663
4,0.02,0.01,2,1651.58008404008
4,0.02,0.01,3,1666.02816557387
4,0.02,0.01,4,1686.46585953516
4,0.02,0.01,5,1624.79911494689
4,0.02,0.02,1,1732.61471951364
4,0.02,0.02,2,1827.35305935338
4,0.02,0.02,3,1717.82670984562
4,0.02,0.02,4,1725.69686832349
4,0.02,0.02,5,1712.16936600289
4,0.02,0.05,1,1836.80518967529
4,0.02,0.05,2,1896.83527971024
4,0.02,0.05,3,1892.65975648385
4,0.02,0.05,4,1866.09693869436
4,0.02,0.05,5,1888.99449356903
4,0.02,0.1,1,2039.99587155464
4,0.02,0.1,2,2038.30542838472
4,0.02,0.1,3,2070.07961497445
4,0.02,0.1,4,1984.29693518445
4,0.02,0.1,5,2122.13608191704
4,0.02,0.2,1,2329.42141764341
4,0.02,0.2,2,2282.17820422637
4,0.02,0.2,3,2260.63761968396
4,0.02,0.2,4,2312.46713345234
4,0.02,0.2,5,2397.8966515106
4,0.02,0.5,1,2628.37418745541
4,0.02,0.5,2,2548.36942098096
4,0.02,0.5,3,2699.291850373
4,0.02,0.5,4,2571.10489217516
4,0.02,0.5,5,2565.19593934175
4,0.02,1,1,2775.14525069742
4,0.02,1,2,2769.91733653174
4,0.02,1,3,2771.61401466313
4,0.02,1,4,2751.77490403913
4,0.02,1,5,2714.21706030678
4,0.02,2,1,2932.07092722121
4,0.02,2,2,2923.12919302562
4,0.02,2,3,2877.33871448178
4,0.02,2,4,2956.35884285076
4,0.02,2,5,3054.00882758115
4,0.02,5,1,2978.30111645856
4,0.02,5,2,2913.27460281504
4,0.02,5,3,3002.82604357621
4,0.02,5,4,3075.28862574911
4,0.02,5,5,3080.49894856885
4,0.05,0,1,1596.91488037214
4,0.05,0,2,1579.24991390417
4,0.05,0,3,1520.46805236268
4,0.05,0,4,1648.41503715978
4,0.05,0,5,1588.31119982773
4,0.05,0.01,1,1824.3088901278
4,0.05,0.01,2,1846.30331041851
4,0.05,0.01,3,1884.84707608803
4,0.05,0.01,4,1836.90171943854
4,0.05,0.01,5,1852.59786710849
4,0.05,0.02,1,2025.39964676089
4,0.05,0.02,2,1934.98196148057
4,0.05,0.02,3,1955.18550112397
4,0.05,0.02,4,1974.99687247253
4,0.05,0.02,5,2006.61283033717
4,0.05,0.05,1,2312.42010249614
4,0.05,0.05,2,2266.63217914418
4,0.05,0.05,3,2382.81775919905
4,0.05,0.05,4,2292.55971785642
4,0.05,0.05,5,2303.53500899009
4,0.05,0.1,1,2826.78646219084
4,0.05,0.1,2,2813.91996644449
4,0.05,0.1,3,2773.22549051697
4,0.05,0.1,4,2759.55451242399
4,0.05,0.1,5,2665.21658909509
4,0.05,0.2,1,3263.53016315717
4,0.05,0.2,2,3306.40930803825
4,0.05,0.2,3,3316.93645824819
4,0.05,0.2,4,3333.11097547911
4,0.05,0.2,5,3311.6212498636
4,0.05,0.5,1,4033.75802559311
4,0.05,0.5,2,4050.32770456526
4,0.05,0.5,3,3971.84204966324
4,0.05,0.5,4,4037.03676648889
4,0.05,0.5,5,3969.92685727005
4,0.05,1,1,4505.94917187473
4,0.05,1,2,4482.26058176784
4,0.05,1,3,4349.58184888074
4,0.05,1,4,4417.55541535281
4,0.05,1,5,4563.78397111236
4,0.05,2,1,4644.34717318194
4,0.05,2,2,4902.31359943725
4,0.05,2,3,4797.18081284102
4,0.05,2,4,4611.89549883498
4,0.05,2,5,4889.8728774484
4,0.05,5,1,4729.27380009508
4,0.05,5,2,5014.58061215266
4,0.05,5,3,4972.61073402256
4,0.05,5,4,4969.77253081989
4,0.05,5,5,5115.74151370044
4,0.1,0,1,1696.66824543773
4,0.1,0,2,1738.4211273044
4,0.1,0,3,1723.43472145248
4,0.1,0,4,1704.11517209627
4,0.1,0,5,1665.80220650075
4,0.1,0.01,1,2148.39530806229
4,0.1,0.01,2,2120.42390603262
4,0.1,0.01,3,2123.11622875346
4,0.1,0.01,4,2146.01535528853
4,0.1,0.01,5,2090.26593233976
4,0.1,0.02,1,2365.29536375254
4,0.1,0.02,2,2383.6332484247
4,0.1,0.02,3,2359.30925828626
4,0.1,0.02,4,2415.37262702034
4,0.1,0.02,5,2288.49575245159
4,0.1,0.05,1,3000.99199802706
4,0.1,0.05,2,2918.96973239555
4,0.1,0.05,3,2905.66713246727
4,0.1,0.05,4,2929.32194852585
4,0.1,0.05,5,3021.85282031697
4,0.1,0.1,1,3672.57751860131
4,0.1,0.1,2,3850.49329436282
4,0.1,0.1,3,3783.26575196725
4,0.1,0.1,4,3702.38334161313
4,0.1,0.1,5,3848.05899108998
4,0.1,0.2,1,4712.92962011589
4,0.1,0.2,2,4731.53765932315
4,0.1,0.2,3,4798.20157160418
4,0.1,0.2,4,4759.75834029382
4,0.1,0.2,5,4927.64297190049
4,0.1,0.5,1,6027.3707194785
4,0.1,0.5,2,6269.80488857778
4,0.1,0.5,3,6148.29334063829
4,0.1,0.5,4,6159.1792588138
4,0.1,0.5,5,6051.32554435412
4,0.1,1,1,7011.07305856442
4,0.1,1,2,6877.07088914728
4,0.1,1,3,6867.01580376605
4,0.1,1,4,6777.25217484827
4,0.1,1,5,6977.6111854451
4,0.1,2,1,7136.56950084861
4,0.1,2,2,7220.24629957765
4,0.1,2,3,7433.71210002484
4,0.1,2,4,7422.34250451426
4,0.1,2,5,7304.59662184617
4,0.1,5,1,7570.41736889691
4,0.1,5,2,7439.99491826151
4,0.1,5,3,8236.69795265773
4,0.1,5,4,7559.26159832557
4,0.1,5,5,7644.7856124993
4,0.2,0,1,1960.03511755618
4,0.2,0,2,1997.77660671136
4,0.2,0,3,1984.1178945473
4,0.2,0,4,1920.38082463808
4,0.2,0,5,1927.81407635533
4,0.2,0.01,1,2519.09696889727
4,0.2,0.01,2,2626.80034708788
4,0.2,0.01,3,2525.69370694472
4,0.2,0.01,4,2577.92199269605
4,0.2,0.01,5,2583.50222621245
4,0.2,0.02,1,3035.56174552602
4,0.2,0.02,2,3013.32433078452
4,0.2,0.02,3,3001.12579407632
4,0.2,0.02,4,2997.93467853746
4,0.2,0.02,5,2977.75358706971
4,0.2,0.05,1,4211.10678170832
4,0.2,0.05,2,4069.95726213928
4,0.2,0.05,3,4002.83689483453
4,0.2,0.05,4,3994.03033331506
4,0.2,0.05,5,4131.21420661149
4,0.2,0.1,1,5424.88148680024
4,0.2,0.1,2,5281.07613831603
4,0.2,0.1,3,5317.94592527893
4,0.2,0.1,4,5241.16558920206
4,0.2,0.1,5,5295.17198894686
4,0.2,0.2,1,7044.05999238931
4,0.2,0.2,2,6931.41836394173
4,0.2,0.2,3,6939.75168392976
4,0.2,0.2,4,6872.45596733226
4,0.2,0.2,5,7073.3110309214
4,0.2,0.5,1,9207.07720985705
4,0.2,0.5,2,8975.24764282606
4,0.2,0.5,3,9331.28766062383
4,0.2,0.5,4,9402.32449651699
4,0.2,0.5,5,8991.16664007105
4,0.2,1,1,10305.1741688449
4,0.2,1,2,10359.9476004497
4,0.2,1,3,9889.92383029181
4,0.2,1,4,10544.9686362063
4,0.2,1,5,10655.9002465133
4,0.2,2,1,11615.1981469851
4,0.2,2,2,11736.1316498543
4,0.2,2,3,11145.2039490829
4,0.2,2,4,11015.7537619781
4,0.2,2,5,11174.4616279554
4,0.2,5,1,12207.5136755927
4,0.2,5,2,11999.5340830029
4,0.2,5,3,11742.4451409827
4,0.2,5,4,11527.0217102384
4,0.2,5,5,12101.5037023515
4,0.5,0,1,2663.65506391323
4,0.5,0,2,2617.37311616596
4,0.5,0,3,2697.92520029365
4,0.5,0,4,2654.23776421447
4,0.5,0,5,2702.13026337118
4,0.5,0.01,1,3486.71748808432
4,0.5,0.01,2,3626.15273373856
4,0.5,0.01,3,3489.08641166429
4,0.5,0.01,4,3555.25940219181
4,0.5,0.01,5,3506.99175700934
4,0.5,0.02,1,4317.98758954333
4,0.5,0.02,2,4209.48415415827
4,0.5,0.02,3,4360.04368716265
4,0.5,0.02,4,4157.48973297578
4,0.5,0.02,5,4361.76601715631
4,0.5,0.05,1,6060.91525961417
4,0.5,0.05,2,6073.22767582079
4,0.5,0.05,3,5901.76860806483
4,0.5,0.05,4,6066.81139989029
4,0.5,0.05,5,6244.04215843592
4,0.5,0.1,1,8400.51580965288
4,0.5,0.1,2,8180.03555690234
4,0.5,0.1,3,8363.75443917402
4,0.5,0.1,4,8138.31043915883
4,0.5,0.1,5,8215.96061896903
4,0.5,0.2,1,11321.0964741797
4,0.5,0.2,2,11086.5614307636
4,0.5,0.2,3,11268.8123997853
4,0.5,0.2,4,10988.8723154627
4,0.5,0.2,5,10957.2207295512
4,0.5,0.5,1,15210.7854937391
4,0.5,0.5,2,14666.1968056464
4,0.5,0.5,3,14817.9259088213
4,0.5,0.5,4,14961.2529803714
4,0.5,0.5,5,14726.9377840485
4,0.5,1,1,16639.7718723311
4,0.5,1,2,16644.2064676764
